frame,root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle
49,-1.284595510775078,0.6136845448365923,0.38082887761763207,0.009947349924887341,-0.02699844533657835,0.6072287651762572,0.7940058947648923,0.04664208049285882,-0.017633715850123615,0.14007943054765082,-2.0955471037979507e-18,-0.014675073672806314,0.0,0.037183238323010584,0.023693304379296887,-0.1092919600761874,5.037969990533817e-18,-0.010939769669776597,0.0,0.06591785123570425,-2.9694275213216397e-17,0.020306760421341073,-0.08336400725725274,0.053155806727973584,0.06318607073020338,-4.373231106673953e-18,0.03390153630301444,-0.16605461236856683,0.09713606151950949
50,-1.284605301781045,0.6136897002005133,0.3808308205526015,0.009897527055226486,-0.026967169070144535,0.607148591820199,0.7940688875666156,0.04656832611240637,-0.017595516712177503,0.14019682793181654,4.5871458033444535e-18,-0.014703308745025337,0.0,0.037008831535081284,0.02368891849563177,-0.10906869852740665,1.1538210015604175e-18,-0.010913626308683297,0.0,0.06592827458609468,2.1250997855426328e-18,0.020581418313864723,-0.08257877257650656,0.05317077447485889,0.06320888119487099,-3.4592825565865626e-18,0.03395372756556597,-0.16645217542699262,0.09707522542946258
51,-1.284616375632151,0.6136972428192309,0.380833048693812,0.00984271872189585,-0.026938767592242317,0.6070691925972005,0.794131235431623,0.046500202200085855,-0.017543794266295102,0.14031244283264774,-7.467757618807294e-18,-0.014742988301943632,0.0,0.036839984728701314,0.023684074241214024,-0.10884496837504325,7.019024544206465e-19,-0.010891486547783501,0.0,0.06593959534674017,-1.4658222789590888e-17,0.020932640986350844,-0.08172869405562937,0.05322915447333065,0.06323126396883977,5.312590645178972e-18,0.033990341416856314,-0.16685908874067723,0.0970065976069726
52,-1.2846286290208617,0.6137068982216289,0.38083552276939425,0.009783520638440311,-0.026913212764204972,0.6069905947456882,0.7941929108175805,0.0464375469448501,-0.017480165872289413,0.14042642447518958,6.854338674511445e-18,-0.014792378995781747,0.0,0.03667660294065607,0.02367930161900935,-0.10862113785397828,1.6439486755552378e-18,-0.010872180584592703,0.0,0.06595097232788696,5.341919160977652e-18,0.021347561235386694,-0.08082013284229443,0.0533198226785286,0.06325358814423282,-2.973085644862594e-18,0.0340142648853776,-0.16727021812111248,0.09693176230224944
53,-1.2846419580096538,0.6137183852660372,0.3808382007642886,0.009720523868016072,-0.026890457321310467,0.6069128485121615,0.7942538693841132,0.04638007174835527,-0.01740624134675437,0.1405388683355338,-4.803144167977975e-18,-0.014849750260399563,0.0,0.03651855347320586,0.023675201237651426,-0.1083975102130348,1.328336258474405e-18,-0.010854572759793027,0.0,0.06596155109087187,-2.3844348042122978e-17,0.02181315668081523,-0.07985947324357767,0.05343174532641835,0.06327617676623128,-4.551108025597356e-18,0.03402829102494022,-0.16768039595100326,0.09685227921735377
54,-1.2846562575282459,0.6137314273855932,0.38084104597506935,0.009654309675623298,-0.026870470104845744,0.6068359928401883,0.7943140751206003,0.0463274798358298,-0.017323622916240726,0.14064992583304445,3.546311056013879e-18,-0.014913368096571789,0.0,0.03636568134921267,0.02367227073423795,-0.10817447725941316,2.7051750793464694e-18,-0.0108374983873453,0.0,0.06597045746407841,4.907126561240179e-18,0.022316479461643307,-0.07885309777164191,0.0535539497757674,0.06329924912653616,-8.29838178425038e-18,0.034035303454375075,-0.16808437946382718,0.09676970882115132
55,-1.2846714266740082,0.6137457363283124,0.3808440155387575,0.009585467441870174,-0.026853185025431724,0.6067600843191377,0.7943734797593281,0.046279487123245436,-0.01723398618067897,0.14075966680433055,2.732722675286323e-18,-0.014981458161681338,0.0,0.036217805342273895,0.02367113855468669,-0.10795241155442274,-3.7516710507893566e-18,-0.010819805313509345,0.0,0.06597688600636455,2.756721666398324e-18,0.02284447040124923,-0.07780746568308443,0.05367555402485142,0.06332307353584203,-7.115076756936123e-20,0.03403810152833345,-0.16847705451466088,0.09668563341463363
56,-1.284687364356775,0.6137610481973671,0.3808470745029822,0.009514572038937906,-0.026838568214515482,0.6066851743671203,0.7944320382375372,0.04623584057595753,-0.017138958490026824,0.1408681946868356,-3.1020075335932714e-18,-0.015052299610848894,0.0,0.03607484344565877,0.023672310170905073,-0.1077316064913863,-4.932742690449721e-19,-0.010800336649143902,0.0,0.0659801073542515,9.814835457631595e-18,0.023384007865866575,-0.07672906857574417,0.05378574582500587,0.06334794065753534,2.8689005923503152e-18,0.03403951371925844,-0.16885319005569968,0.0966016341062289
57,-1.284703960406037,0.6137770780232882,0.3808501782904511,0.009442208414313518,-0.026826568328722284,0.6066112868272527,0.7944897271996345,0.04619622304489399,-0.01704010798336455,0.14097566766231734,-6.182841725047023e-18,-0.015124144968260271,0.0,0.035936574580679406,0.023676405540610908,-0.10751242083890679,-6.35021593173284e-18,-0.01077794766268659,0.0,0.06597948707841984,1.5628287272433875e-17,0.02392186704017922,-0.07562453907247454,0.053873858662786045,0.06337415157786533,-4.15215550744058e-18,0.034042335233570475,-0.16920760164566762,0.09651937061999745
58,-1.2847211196722903,0.6137935501397183,0.3808532896143889,0.009368960281679318,-0.026817133000037706,0.6065384814335836,0.7945464961228771,0.04616034570303348,-0.016939107700399445,0.14108218294902514,3.2364458898290648e-18,-0.015195265652905425,0.0,0.03580285202505492,0.023683955905946134,-0.10729525681879146,-3.597405175270667e-18,-0.010751493448665023,0.0,0.06597444421857063,1.8899422635611576e-19,0.024444826590940404,-0.07450050042617914,0.053929357146459106,0.0634019349967726,1.2519993993365813e-17,0.03404935890510323,-0.1695351418965268,0.09644047270758867
59,-1.2847387371756638,0.6138101926215433,0.38085636900182,0.00929539670636338,-0.026810215358335922,0.6064668050790794,0.7946023044829943,0.04612795031069741,-0.01683755758680997,0.1411878297630389,6.541839765256262e-18,-0.015263938526812735,0.0,0.03567356802147592,0.02369554896220316,-0.1070804181421913,1.0285461521504865e-18,-0.010719823259510857,0.0,0.06596448334180229,-5.587452836562992e-18,0.02493950300753036,-0.07336380075695528,0.05394177834951132,0.06343162774254998,-4.46725176381918e-18,0.03406339038939934,-0.16983067979292588,0.09636659965703356
60,-1.2847567102595394,0.613826731656186,0.38085937698412287,0.00922211567262642,-0.02680576480053008,0.606396294741832,0.7946571193158452,0.04609872076463632,-0.0167371231118253,0.14129275418197623,4.0533330668394826e-18,-0.015328442532928675,0.0,0.035548563232965985,0.023711732762002204,-0.10686826773609573,-2.4183750173620836e-18,-0.010681795931353037,0.0,0.065949221182257,8.691669769572393e-18,0.025392463879847213,-0.0722212704278784,0.05390083941672849,0.06346347186256188,6.839791049078475e-18,0.03408717704334506,-0.17008904050443957,0.09629943088003481
61,-1.2847760804775021,0.6138439674358341,0.3808624660559955,0.009146385276797805,-0.026805739582994002,0.6063267671099446,0.7947110465117373,0.04607453957225313,-0.016632121668039,0.14139757582241963,5.2420544728047374e-18,-0.015391264145651595,0.0,0.035429187899328696,0.023733797635573563,-0.10665603855843798,-3.5341887241369146e-18,-0.010641109529164708,0.0,0.06592910457340555,3.1879673156691695e-18,0.02584834520682206,-0.07103606435221575,0.053816870749058256,0.06349858021832346,-7.335305323222241e-19,0.034115171655275334,-0.17031598725244793,0.09623512862028791
62,-1.2847976229118572,0.6138627119339568,0.3808657748760652,0.009065894761497668,-0.026811438772992278,0.6062580169582856,0.794764224897487,0.046056979104271874,-0.016517263276325897,0.14150260610624724,-9.060636163343508e-18,-0.015455923150039253,0.0,0.03531658541405133,0.023761861062929098,-0.1064415474869113,3.481222695153919e-18,-0.01060137137537404,0.0,0.06590366915821455,5.145513396333061e-18,0.026351984216882007,-0.06977552656315258,0.05370540103172245,0.06353770823049376,1.8996407908072194e-17,0.0341409348938103,-0.17052110252337613,0.09616947275141606
63,-1.284820826258613,0.6138827120196797,0.3808692439233456,0.008981783487960292,-0.026821842230444554,0.6061900868402291,0.7948166423530503,0.046045330262761204,-0.01639460992088485,0.14160755344728201,-1.2564788305077397e-17,-0.015522254064496586,0.0,0.03521016715119511,0.023794871003485044,-0.10622596483698642,2.7010921158429076e-18,-0.010561281185311782,0.0,0.06587195497336412,-2.270551224453957e-17,0.026889167198407185,-0.06845398368842107,0.05356518901054344,0.06358034989425965,1.7781762661709527e-17,0.03416574230612997,-0.17070491549199954,0.0961035689972281
64,-1.28484519513796,0.6139036981595842,0.3808728172336857,0.008895116617228135,-0.02683589997013364,0.60612307897899,0.794868243485792,0.04603866195127376,-0.016266199078733723,0.1417119314258509,-1.6105256984424815e-17,-0.015589915901190262,0.0,0.035109163375757785,0.023831799785231877,-0.10601066947295804,-1.325308777432461e-19,-0.010519579965585453,0.0,0.0658345059247058,1.704600866790076e-18,0.027444272410850696,-0.06708786016288412,0.053396807000364394,0.06362541170934755,2.7401515843676616e-18,0.034190735209727895,-0.17086720305020073,0.09603851069217709
65,-1.2848702216777685,0.61392540695929,0.38087643496733936,0.00880701848139956,-0.026852572232798744,0.6060570936095486,0.79491897390583,0.04603608627499034,-0.016134042382452838,0.14181527294596413,5.856778708107195e-18,-0.015658635810366237,0.0,0.035012949908161346,0.023871562280504233,-0.10579694038812862,-2.683688235754792e-18,-0.010475027324915908,0.0,0.0657921672375735,-3.086535120235467e-18,0.02800130477320857,-0.06569391242392467,0.05320142230620628,0.06367180086304142,3.3313805815511632e-18,0.034216982901464146,-0.1710077842591505,0.09597544360853438
66,-1.2848954072333612,0.6139475779714216,0.3808800411461291,0.008718566965297724,-0.026870806494974954,0.6059922367230794,0.7949687763552358,0.046036687469233395,-0.016000194826721055,0.1419170924854492,-2.5095079869888883e-18,-0.01572808474117463,0.0,0.0349208170668657,0.02391311022110081,-0.10558618840816475,7.675078031634523e-19,-0.010426276926739274,0.0,0.06574594184474211,-7.553575125817833e-18,0.028543876289626992,-0.06428914363475616,0.05298059671351607,0.0637183966544776,1.1336688966051556e-17,0.03424557303456507,-0.17112635838532284,0.0959154611237225
67,-1.284920242519772,0.6139699403643216,0.380883578304967,0.008630858040039085,-0.026889570549815077,0.6059286200133688,0.7950175889462031,0.046039583554284995,-0.015866667327156483,0.14201690686760188,9.281706799493205e-18,-0.015797985061852884,0.0,0.03483210208083639,0.023955422893724727,-0.10537974249248616,-5.04768770837009e-19,-0.010372112901728337,0.0,0.06569700583094526,-3.263565006211616e-18,0.029055328097036974,-0.06289079327239222,0.05273640200164626,0.06376404489796085,-2.4840088211179612e-17,0.03427762213557231,-0.17122277175002265,0.09585972916899568
68,-1.284944236204161,0.6139922413932318,0.3808869890679158,0.008544968843600108,-0.02690780520436389,0.605866326110844,0.7950653736715582,0.046043849230071224,-0.015735478087835958,0.14211428440895335,-3.50054646144377e-18,-0.015868024657929625,0.0,0.034746079842993174,0.023997444498546287,-0.10517895691139142,-2.4281423660351098e-18,-0.01031121634407187,0.0,0.06564676196178618,1.799786194237778e-18,0.029518669827346508,-0.06151630882465648,0.05247136354918734,0.06380767156560889,4.1386029802845115e-18,0.03431420366169244,-0.17129672993869596,0.09580933554212573
69,-1.2849668761241986,0.6140142173810431,0.3808902173728659,0.008461975202434798,-0.026924480759314327,0.6058054500236945,0.7951120826858962,0.046048614533031565,-0.015608628085956745,0.14220873110417753,-1.3676447083635375e-18,-0.01593794627511306,0.0,0.03466207638364251,0.024038174225282097,-0.10498510006488232,-8.499545491778376e-19,-0.010242345908612938,0.0,0.06559670379206568,9.492962937674961e-18,0.02991653082084876,-0.060183380028803475,0.052188450712059964,0.06384810410854778,8.636347930204846e-18,0.034356388873471935,-0.17134803235748847,0.09576541948975839
70,-1.2849876639315299,0.6140355998333579,0.3808932038358297,0.008382995826495186,-0.026938557094961478,0.6057461160637176,0.7951576462540842,0.04605297139546202,-0.015488126742217584,0.1422997715168652,1.796030049794236e-17,-0.016007417550038233,0.0,0.03457943449019321,0.02407654962625254,-0.10479957892943727,-4.4323480506918924e-18,-0.01016421098507169,0.0,0.06554849662519305,-1.030362640775653e-18,0.030231341535780318,-0.05890983131507367,0.051891024085497464,0.06388419687962474,-1.4230153513872246e-18,0.03440530461164639,-0.17137641072455628,0.09572912732267783
71,-1.2850061017353789,0.6140561395746632,0.38089589589482925,0.008309050086349789,-0.02694898932863085,0.6056884115538198,0.7952020245008424,0.04605599399420762,-0.015375962364427443,0.14238690520154196,-8.732569714960077e-18,-0.016076158168155802,0.0,0.0344974263453469,0.02411160834949625,-0.10462372736884239,4.713503432176216e-18,-0.010075524631662044,0.0,0.06550389918033009,2.971868035000916e-18,0.030445157584199804,-0.05771368882294136,0.05158285408882502,0.06391482077709666,-8.9226450663768e-18,0.0344620701280682,-0.17138164900645012,0.09570154850166751
72,-1.2850216833285586,0.6140755701858172,0.38089823393481603,0.008241251657508778,-0.026954751931618406,0.6056324419791183,0.7952451624133482,0.04605679903132037,-0.015274105590947717,0.14246968739124113,5.0010504382537375e-18,-0.016143890298101572,0.0,0.03441537653556946,0.024142323808723158,-0.10445886605088275,1.8012453408383216e-18,-0.009975034346087947,0.0,0.06546468692624066,-2.6358235950455335e-17,0.030539917345598196,-0.05661298666322266,0.051267975109176495,0.06393878944684828,-4.199589352486821e-18,0.03452773416144758,-0.171363453347838,0.09568380914671638
73,-1.2850346898333085,0.6140943797595162,0.3809002507992768,0.008178587462954811,-0.026955708238766755,0.6055781218187071,0.7952871424051721,0.046055205213192896,-0.015182077371085892,0.14254891634973355,-1.1724855876201252e-17,-0.016211720342771935,0.0,0.03433212917197453,0.024168669447224206,-0.10430341091359768,-5.585848106174639e-18,-0.00985577795823759,0.0,0.06543070549604568,-4.068140426984794e-18,0.030489004058224668,-0.05558511215592854,0.05093327738936516,0.0639554583245989,6.647514570051749e-18,0.034605455603844495,-0.17131331468294092,0.09567642003606529
74,-1.2850458451207494,0.6141131557643154,0.38090203354542645,0.008119178755262555,-0.026952895381474405,0.6055252941343608,0.7953280697488244,0.04605196176883415,-0.015097306732564651,0.14262553979683615,-4.6280796631372526e-18,-0.01628061714507962,0.0,0.03424766027757532,0.024191733319720993,-0.10415490729480471,-2.813879846725738e-18,-0.009714703657005868,0.0,0.06539995961262163,4.886691891387669e-18,0.03029373855452194,-0.054596194755847094,0.05056790081821437,0.06396504918234029,1.6381617199898169e-18,0.034696018783658356,-0.17122549624824482,0.09567840346470158
75,-1.2850553199867867,0.61413179330062,0.38090359548571845,0.008062840076721171,-0.026946952160016396,0.60547394985864,0.7953679327341276,0.046047440945945504,-0.015018762421339218,0.1426994380306943,-2.709606285887916e-18,-0.016350118373207833,0.0,0.034162682650145625,0.024212216976768626,-0.10401340263680178,-2.4278578159043915e-18,-0.009556357033293147,0.0,0.06537163420202607,8.781243503744535e-18,0.02997841516458711,-0.05364765184278505,0.0501789011057209,0.06396827798673035,-6.996492144320521e-18,0.0347970106637843,-0.17110453346693819,0.09568875714844052
76,-1.2850632819058747,0.6141501911789942,0.3809049582607469,0.008009414482889287,-0.026938634505613054,0.605424075699676,0.7954067184867166,0.04604236138010592,-0.014945440317589643,0.1427704671273318,4.712946739623968e-18,-0.016419778436780746,0.0,0.034078354724514814,0.024230831714424018,-0.1038788855683265,3.3512759296442887e-18,-0.009385364883706598,0.0,0.0653460605622266,3.2484242922794452e-18,0.029567087260434943,-0.052742058415407,0.04977370169622658,0.06396631903776506,6.2172218328465645e-18,0.03490593545960781,-0.170955397819611,0.0957065973517335
77,-1.2850698999076247,0.6141682590495554,0.3809061421295243,0.007958791323163364,-0.02692872998267622,0.6053756935577482,0.7954443857314412,0.046037498587872136,-0.014876318078543747,0.142838454337691,-1.5163601192539348e-17,-0.016489221483705893,0.0,0.03399588380818885,0.02424825135619317,-0.10375148735089887,-3.240837391701109e-18,-0.00920635744818752,0.0,0.06532358119331685,-1.9620724129757816e-17,0.029083820672395642,-0.051882054774356146,0.049359707004795764,0.0639605032959129,-1.3772755722354924e-18,0.03502025302898262,-0.1707830456800919,0.09573104557263482
78,-1.2850753396279817,0.6141859115588134,0.38090716730245916,0.007910848257098979,-0.02691801276791025,0.6053287708037741,0.7954809352245167,0.046033658242572675,-0.014810388239039806,0.14290325669321086,2.093690662349198e-17,-0.01655808212705557,0.0,0.033916447573220904,0.024265140121357644,-0.10363115546045405,1.1318113798216065e-18,-0.009023966347233757,0.0,0.06530454509381073,-9.181572450440599e-18,0.028552779768194828,-0.051070146695628454,0.04894421967669089,0.06395218501698734,1.2658060363768264e-17,0.03513740484010945,-0.170592501035442,0.09576124198253774
